living_area,year_built,beds,full_bath,half_bath,property_type,list_price,list_price_per_sq_ft,sold_price,sold_price_per_sq_ft,living_area_above_ground,price_per_sq_ft,list_date,closing_date
"2,816",1994,4,2,1,Detached,"$377,000.00",$133.88,"$375,000.00",$133.17,"2,816",$133.17,8/1/2014,11/26/2014
"2,888",1994,5,2,1,Detached,"$379,000.00",$131.23,"$375,000.00",$129.85,"2,888",$129.85,3/21/2018,8/9/2018
"2,655",1998,4,2,1,Detached,"$374,900.00",$141.21,"$375,000.00",$141.24,"2,655",$141.24,9/10/2016,11/1/2016
"2,580",2008,4,2,1,Detached,"$379,900.00",$147.25,"$375,000.00",$145.35,"2,580",$145.35,3/8/2018,5/15/2018
"3,266",2009,5,4,0,Detached,"$384,990.00",$117.88,"$375,000.00",$114.82,"3,266",$114.82,2/4/2009,4/29/2009
"3,250",2007,5,3,0,Detached,"$379,999.00",$116.92,"$375,000.00",$115.39,"3,250",$115.38,7/1/2014,9/29/2014
"3,300",1998,5,3,1,Detached,"$390,000.00",$118.18,"$375,000.00",$113.64,"3,300",$113.64,7/3/2014,10/20/2014
"3,380",2001,4,3,1,Detached,"$385,900.00",$114.17,"$375,000.00",$110.95,"3,380",$110.95,2/19/2004,8/6/2004
"3,381",2009,5,4,0,Detached,"$403,990.00",$119.49,"$375,000.00",$110.91,"3,381",$110.91,3/1/2009,4/30/2009
"2,522",1993,4,2,1,Detached,"$380,000.00",$150.67,"$375,000.00",$148.69,"2,522",$148.69,2/11/2018,4/11/2018
"2,694",2004,4,3,0,Detached,"$369,700.00",$137.23,"$375,000.00",$139.20,"2,694",$139.20,1/21/2004,5/27/2004
"2,922",2000,4,2,1,Detached,"$379,000.00",$129.71,"$375,000.00",$128.34,"2,922",$128.34,6/6/2011,6/24/2011
"3,714",2000,4,3,0,Detached,"$379,900.00",$102.29,"$375,000.00",$100.97,"3,714",$100.97,12/6/2003,6/24/2004
"2,556",1995,4,2,1,Detached,"$385,000.00",$150.63,"$375,000.00",$146.71,"2,556",$146.71,5/23/2011,7/21/2011
"3,266",2010,5,4,0,Detached,"$399,990.00",$122.47,"$375,000.00",$114.82,"3,266",$114.82,3/20/2010,5/28/2010
"2,824",1994,4,2,1,Detached,"$375,000.00",$132.79,"$375,000.00",$132.79,"2,824",$132.79,8/10/2015,10/15/2015
"2,511",2008,3,2,1,Detached,"$380,000.00",$151.33,"$375,000.00",$149.34,"2,511",$149.34,12/21/2018,2/12/2019
"3,799",2007,4,3,1,Detached,"$375,000.00",$98.71,"$375,000.00",$98.71,"3,799",$98.71,6/21/2013,8/9/2013
"2,947",2004,4,3,1,Detached,"$375,000.00",$127.25,"$375,000.00",$127.25,"2,947",$127.25,2/15/2010,3/3/2010
"2,591",2006,4,2,1,Detached,"$375,000.00",$144.73,"$375,000.00",$144.73,"2,591",$144.73,3/6/2019,4/12/2019
"3,359",2010,4,3,1,Detached,"$399,868.00",$119.04,"$375,000.00",$111.64,"3,359",$111.64,5/3/2010,12/28/2010
"2,750",1991,4,2,1,Detached,"$375,000.00",$136.36,"$375,000.00",$136.36,"2,750",$136.36,5/23/2013,7/15/2013
"2,606",2007,4,2,1,Detached,"$379,900.00",$145.78,"$375,000.00",$143.90,"2,606",$143.90,4/1/2019,5/30/2019
"2,523",1999,3,2,1,Detached,"$399,500.00",$158.34,"$375,000.00",$148.63,"2,523",$148.63,10/29/2018,4/17/2019
"2,967",2002,4,4,0,Detached,"$375,000.00",$126.39,"$375,000.00",$126.39,"2,967",$126.39,5/15/2013,6/27/2013
"2,700",1994,4,3,1,Detached,"$375,000.00",$138.89,"$375,000.00",$138.89,"2,700",$138.89,9/16/2013,10/31/2013
"3,128",1999,4,3,0,Detached,"$369,900.00",$118.25,"$375,000.00",$119.89,"3,128",$119.88,4/27/2013,6/14/2013
"2,780",2007,4,3,1,Detached,"$384,900.00",$138.45,"$375,000.00",$134.89,"2,780",$134.89,12/30/2009,2/18/2010
"3,200",1998,5,2,1,Detached,"$389,900.00",$121.84,"$375,000.00",$117.19,"3,200",$117.19,5/10/2006,7/3/2006
"3,472",2002,5,3,1,Detached,"$372,550.00",$107.30,"$375,000.00",$108.01,"3,472",$108.01,2/23/2002,3/28/2003
"2,510",2009,4,2,1,Detached,"$384,000.00",$152.99,"$375,000.00",$149.40,"2,510",$149.40,10/11/2018,1/10/2019
"3,260",1998,4,2,1,Detached,"$384,500.00",$117.94,"$375,000.00",$115.03,"3,260",$115.03,10/31/2005,12/16/2005
"2,826",2008,4,3,1,Detached,"$395,000.00",$139.77,"$375,000.00",$132.70,"2,826",$132.70,4/2/2013,4/26/2013
"2,684",2011,5,3,0,Detached,"$399,000.00",$148.66,"$375,000.00",$139.72,"2,684",$139.72,6/11/2015,7/23/2015
"2,865",1999,3,2,1,Detached,"$375,000.00",$130.89,"$375,000.00",$130.89,"2,865",$130.89,10/20/2015,11/24/2015
"2,787",2007,3,3,0,Detached,"$399,900.00",$143.49,"$375,000.00",$134.55,"2,778",$134.55,5/15/2017,12/29/2017
"2,239",1997,3,2,1,Detached,"$389,900.00",$174.14,"$375,000.00",$167.49,"2,239",$167.49,10/3/2018,11/15/2018
"2,315",1992,4,2,1,Detached,"$379,900.00",$164.10,"$375,000.00",$161.99,"2,315",$161.99,6/27/2019,8/23/2019
"2,585",1999,4,2,1,Detached,"$389,000.00",$150.48,"$375,000.00",$145.07,"2,585",$145.07,3/13/2013,5/15/2013
"2,460",2013,4,2,1,Detached,"$380,000.00",$154.47,"$375,000.00",$152.44,"2,460",$152.44,9/27/2018,12/3/2018
"2,754",1995,3,2,1,Detached,"$395,000.00",$143.43,"$375,000.00",$136.17,"2,754",$136.17,8/25/2006,11/3/2006
"3,112",2013,4,3,1,Detached,"$379,900.00",$122.08,"$375,000.00",$120.50,"3,112",$120.50,1/18/2013,8/28/2013
"2,187",2000,4,2,1,Detached,"$367,000.00",$167.81,"$375,000.00",$171.47,"2,187",$171.47,1/6/2020,2/19/2020
"3,239",1999,4,2,1,Detached,"$375,000.00",$115.78,"$375,000.00",$115.78,"3,239",$115.78,9/27/2012,11/15/2012
"2,529",1998,4,3,0,Detached,"$375,000.00",$148.28,"$375,000.00",$148.28,"2,529",$148.28,5/27/2005,8/5/2005
"3,018",1998,5,3,0,Detached,"$375,000.00",$124.25,"$375,000.00",$124.25,"3,018",$124.25,3/25/2014,5/29/2014
"2,714",2001,4,3,1,Detached,"$399,900.00",$147.35,"$375,000.00",$138.17,"2,714",$138.17,4/27/2007,11/7/2007
"2,788",2003,4,3,1,Detached,"$379,900.00",$136.26,"$375,000.00",$134.51,"2,788",$134.51,5/20/2007,8/30/2007
"3,267",2009,5,4,0,Detached,"$400,000.00",$122.44,"$375,000.00",$114.78,"3,267",$114.78,7/12/2012,8/23/2012
"2,440",2007,4,2,1,Detached,"$369,900.00",$151.60,"$375,000.00",$153.69,"2,440",$153.69,6/7/2007,6/30/2008
"2,676",2002,4,3,1,Detached,"$375,000.00",$140.13,"$375,000.00",$140.13,"2,676",$140.13,2/19/2015,4/15/2015
"2,583",2005,4,3,1,Detached,"$380,000.00",$147.12,"$375,000.00",$145.18,"2,583",$145.18,1/28/2015,3/20/2015
"3,259",2004,4,3,0,Detached,"$399,900.00",$122.71,"$375,000.00",$115.07,"3,259",$115.07,9/6/2007,4/30/2008
"2,140",2005,3,2,0,Detached,"$365,000.00",$170.56,"$375,000.00",$175.23,"2,140",$175.23,6/16/2017,8/2/2017
"2,703",2004,3,2,1,Detached,"$378,900.00",$140.18,"$375,000.00",$138.74,"2,703",$138.73,2/11/2005,6/29/2005
"2,296",2014,4,3,1,Detached,"$389,900.00",$169.82,"$375,000.00",$163.33,"2,296",$163.33,7/22/2018,10/1/2018
"2,462",2007,3,2,0,Detached,"$389,000.00",$158.00,"$375,000.00",$152.32,"2,462",$152.32,1/21/2009,12/14/2009
"1,864",2008,2,2,0,Detached,"$375,000.00",$201.18,"$375,000.00",$201.18,"1,864",$201.18,9/13/2015,10/15/2015
"1,631",2011,2,2,0,Detached,"$375,000.00",$229.92,"$375,000.00",$229.92,"1,631",$229.92,9/15/2017,11/3/2017
"1,929",2006,2,2,0,Detached,"$389,900.00",$202.13,"$375,000.00",$194.40,"1,929",$194.40,12/2/2019,2/11/2020
"1,535",2017,2,2,0,Detached,"$388,000.00",$252.77,"$375,000.00",$244.30,"1,535",$244.30,9/13/2019,11/5/2019
"2,939",2007,3,3,0,Detached,"$419,000.00",$142.57,"$375,000.00",$127.59,"1,631",$127.59,11/26/2016,11/9/2017
"1,720",2009,2,2,0,Detached,"$385,000.00",$223.84,"$375,000.00",$218.02,"1,720",$218.02,9/9/2016,2/17/2017
"2,137",2007,2,2,0,Detached,"$379,900.00",$177.77,"$375,000.00",$175.48,"2,137",$175.48,2/7/2017,7/23/2017
"2,506",2007,3,2,0,Detached,"$395,000.00",$157.62,"$375,000.00",$149.64,"2,506",$149.64,8/22/2012,10/22/2012
"2,810",2010,5,3,0,Detached,"$375,006.00",$133.45,"$375,006.00",$133.45,"2,810",$133.45,11/26/2010,9/30/2010
"2,201",2021,4,3,1,Attached,"$369,800.00",$168.01,"$375,090.00",$170.42,"2,201",$170.42,4/30/2021,12/20/2021
"1,776",2016,2,2,0,Detached,"$375,092.00",$211.20,"$375,092.00",$211.20,"1,776",$211.20,7/27/2015,3/31/2016
"3,006",2010,4,2,1,Detached,"$375,206.00",$124.82,"$375,206.00",$124.82,"3,006",$124.82,9/21/2010,10/21/2010
"1,442",2008,3,2,0,Detached,"$360,000.00",$249.65,"$375,250.00",$260.23,"1,442",$260.23,5/21/2021,6/7/2021
"2,537",2008,3,2,1,Attached,"$362,690.00",$142.96,"$375,269.00",$147.92,"2,537",$147.92,2/11/2008,8/28/2008
"2,433",2010,3,2,1,Detached,"$356,900.00",$146.69,"$375,282.00",$154.25,"2,433",$154.25,5/21/2010,9/29/2011
"2,460",2011,3,2,0,Detached,"$375,282.00",$152.55,"$375,282.00",$152.55,"2,460",$152.55,9/24/2011,9/29/2011
"3,212",2003,4,3,1,Detached,"$380,310.00",$118.40,"$375,310.00",$116.85,"3,212",$116.85,8/27/2003,10/6/2004
"2,703",2002,3,2,1,Detached,"$389,999.00",$144.28,"$375,350.00",$138.86,"2,703",$138.86,7/22/2016,10/14/2016
"2,126",2015,3,2,1,Attached,"$379,900.00",$178.69,"$375,500.00",$176.62,"2,126",$176.62,8/23/2019,10/22/2019
"2,512",1994,4,2,1,Detached,"$369,900.00",$147.25,"$375,500.00",$149.48,"2,512",$149.48,4/4/2015,6/18/2015
"1,856",2021,4,2,1,Attached,"$385,530.00",$207.72,"$375,530.00",$202.33,"1,856",$202.33,2/2/2021,3/23/2021
"3,550",2013,5,4,0,Detached,"$375,540.00",$105.79,"$375,540.00",$105.79,"3,550",$105.79,3/23/2013,5/30/2013
"3,510",2012,5,4,0,Detached,"$375,600.00",$107.01,"$375,600.00",$107.01,"3,510",$107.01,1/20/2011,4/27/2012
"3,100",2014,3,3,1,Detached,"$375,291.00",$121.06,"$375,671.00",$121.18,"3,100",$121.18,3/27/2014,9/30/2014
"3,267",2009,5,4,0,Detached,"$417,990.00",$127.94,"$375,700.00",$115.00,"3,267",$115.00,8/30/2009,11/25/2009
"2,633",2014,4,3,0,Detached,"$375,875.00",$142.76,"$375,875.00",$142.76,"2,633",$142.76,9/26/2013,3/31/2014
"2,841",2003,4,4,0,Detached,"$375,900.00",$132.31,"$375,900.00",$132.31,"2,841",$132.31,8/3/2003,2/13/2004
"3,178",2008,5,3,0,Detached,"$375,990.00",$118.31,"$375,990.00",$118.31,"3,178",$118.31,3/31/2008,5/29/2008
"1,970",2020,4,3,1,Attached,"$379,400.00",$192.59,"$376,000.00",$190.86,"1,970",$190.86,7/27/2020,11/13/2020
"2,411",2006,3,2,1,Detached,"$385,000.00",$159.68,"$376,000.00",$155.95,"2,411",$155.95,8/12/2020,10/8/2020
"2,695",1998,4,2,1,Detached,"$379,000.00",$140.63,"$376,000.00",$139.52,"2,695",$139.52,6/7/2018,9/17/2018
"2,974",2007,5,4,0,Detached,"$394,500.00",,"$376,000.00",$126.43,"2,974",$126.43,5/3/2014,8/5/2014
"2,225",1999,3,2,1,Detached,"$350,000.00",$157.30,"$376,100.00",$169.03,"2,225",$169.03,10/21/2020,12/15/2020
"2,420",2013,3,2,1,Detached,"$376,107.00",$155.42,"$376,107.00",$155.42,"2,420",$155.42,11/24/2013,5/1/2014
"2,367",2016,4,3,1,Attached,"$376,369.00",$159.01,"$376,109.00",$158.90,"2,367",$158.90,5/18/2016,9/28/2016
"3,081",2005,4,3,0,Detached,"$389,900.00",$126.55,"$376,200.00",$122.10,"3,081",$122.10,12/19/2009,5/5/2010
"3,094",1993,4,2,1,Detached,"$379,900.00",$122.79,"$376,200.00",$121.59,"3,094",$121.59,5/2/2006,7/24/2006
"2,942",2014,5,4,0,Detached,"$376,243.00",$127.89,"$376,243.00",$127.89,"2,942",$127.89,8/30/2013,2/21/2014
"2,815",2013,4,3,0,Detached,"$376,382.00",$133.71,"$376,382.00",$133.71,"2,815",$133.71,12/14/2013,1/24/2014
"2,563",2016,4,3,1,Attached,"$381,900.00",$149.01,"$376,452.00",$146.88,"2,163",$146.88,4/21/2016,8/23/2016
"3,132",2016,5,4,0,Attached,"$370,990.00",$118.45,"$376,462.00",$120.20,"2,232",$120.20,4/29/2016,11/30/2016
"3,008",2005,5,3,0,Detached,"$384,589.00",$127.86,"$376,489.00",$125.16,"3,008",$125.16,5/19/2005,8/18/2005
"2,326",2015,3,3,1,Attached,"$398,140.00",$171.17,"$376,500.00",$161.87,"2,326",$161.87,7/25/2015,8/28/2015
"2,178",2020,4,3,1,Attached,"$369,760.00",$169.77,"$376,885.00",$173.04,"2,178",$173.04,3/6/2020,2/1/2021
"2,699",2016,4,4,0,Attached,"$381,990.00",$141.53,"$376,900.00",$139.64,"2,699",$139.64,3/24/2016,7/26/2016
"2,949",2004,4,3,0,Detached,"$376,900.00",$127.81,"$376,900.00",$127.81,"2,949",$127.81,1/21/2004,6/17/2004
"3,174",2008,5,3,0,Detached,"$376,990.00",$118.77,"$376,990.00",$118.77,"3,174",$118.77,4/15/2008,5/29/2008
"2,285",2006,3,2,1,Attached,"$379,000.00",$165.86,"$377,000.00",$164.99,"2,285",$164.99,8/2/2017,9/28/2017
"2,601",2019,3,3,1,Attached,"$419,900.00",$161.44,"$377,000.00",$144.94,"2,601",$144.94,6/22/2020,2/1/2021
"2,622",2016,3,3,1,Attached,"$366,086.00",$139.62,"$377,000.00",$143.78,"2,622",$143.78,5/18/2016,9/29/2016
"1,808",2014,3,3,1,Attached,"$335,000.00",$185.29,"$377,000.00",$208.52,"1,808",$208.52,6/14/2021,7/9/2021
"3,393",2009,4,4,0,Detached,"$398,000.00",$117.30,"$377,000.00",$111.11,"3,393",$111.11,3/1/2013,5/9/2013
"3,442",2008,5,3,1,Detached,"$389,000.00",$113.02,"$377,000.00",$109.53,"2,474",$109.53,12/15/2009,3/5/2010
"2,850",1995,4,3,1,Detached,"$379,000.00",$132.98,"$377,000.00",$132.28,"2,850",$132.28,4/27/2009,7/15/2009
"2,900",1999,4,3,1,Detached,"$379,000.00",$130.69,"$377,000.00",$130.00,"2,900",$130.00,5/17/2003,8/1/2003
"3,030",2001,4,3,1,Detached,"$379,900.00",$125.38,"$377,000.00",$124.42,"3,030",$124.42,6/2/2006,7/31/2006
"2,050",2019,3,2,1,Detached,"$374,900.00",$182.88,"$377,000.00",$183.90,"2,050",$183.90,12/4/2020,2/25/2021
"3,281",2010,5,4,0,Detached,"$377,240.00",$114.98,"$377,000.00",$114.90,"3,281",$114.90,1/7/2010,4/8/2010
"3,313",1994,4,2,1,Detached,"$385,000.00",$116.21,"$377,000.00",$113.79,"3,313",$113.79,10/14/2014,12/17/2014
"3,230",2007,4,2,1,Detached,"$389,900.00",$120.71,"$377,000.00",$116.72,"3,230",$116.72,8/22/2009,11/17/2009
"3,080",2001,4,2,1,Detached,"$384,900.00",$124.97,"$377,000.00",$122.40,"3,080",$122.40,6/8/2005,7/27/2005
"3,073",1998,4,2,1,Detached,"$384,900.00",$125.25,"$377,000.00",$122.68,"3,073",$122.68,3/15/2014,5/23/2014
"2,788",2008,3,3,0,Detached,"$370,000.00",$132.71,"$377,000.00",$135.22,"2,788",$135.22,1/27/2020,2/28/2020
"2,276",2008,4,2,1,Detached,"$375,000.00",$164.76,"$377,000.00",$165.64,"2,276",$165.64,6/13/2017,8/10/2017
"2,414",1995,3,2,1,Detached,"$369,000.00",$152.86,"$377,000.00",$156.17,"2,414",$156.17,3/19/2014,4/28/2014
"2,468",2016,3,3,0,Detached,"$377,057.00",$152.78,"$377,057.00",$152.78,"2,468",$152.78,11/17/2015,2/8/2017
"1,856",2021,4,3,1,Attached,"$384,090.00",$206.95,"$377,090.00",$203.17,"1,856",$203.17,4/20/2021,5/26/2021
"3,132",2016,5,4,0,Attached,"$383,990.00",$122.60,"$377,149.00",$120.42,"2,232",$120.42,4/28/2016,11/30/2016
"3,095",2014,4,3,1,Detached,"$382,694.00",$123.65,"$377,249.00",$121.89,"3,095",$121.89,5/31/2014,11/13/2014
"2,911",2013,4,3,0,Detached,"$369,700.00",$127.00,"$377,290.00",$129.61,"2,911",$129.61,9/2/2012,3/27/2013
"2,034",2014,3,3,0,Detached,"$377,325.00",$185.51,"$377,325.00",$185.51,"2,034",$185.51,12/4/2014,6/26/2015
"2,942",2013,5,4,0,Detached,"$376,387.00",$127.94,"$377,427.00",$128.29,"2,942",$128.29,11/16/2013,3/4/2014
"3,159",2015,5,4,0,Attached,"$379,900.00",$120.26,"$377,500.00",$119.50,"2,307",$119.50,8/7/2017,10/25/2017
"2,855",2005,3,4,0,Attached,"$385,000.00",$134.85,"$377,500.00",$132.22,"2,855",$132.22,11/29/2016,4/26/2017
"3,241",2001,5,3,1,Detached,"$369,900.00",$114.13,"$377,500.00",$116.48,"3,241",$116.48,12/14/2004,4/29/2005
"2,680",1999,4,3,0,Detached,"$375,000.00",$139.93,"$377,500.00",$140.86,"2,680",$140.86,3/28/2016,5/26/2016
"2,950",1996,4,2,1,Detached,"$379,900.00",$128.78,"$377,500.00",$127.97,"2,950",$127.97,8/3/2005,9/26/2005
"2,800",2006,4,3,1,Detached,"$379,500.00",$135.54,"$377,500.00",$134.82,"2,800",$134.82,12/20/2005,5/31/2006
"2,150",2012,2,2,0,Detached,"$380,000.00",$176.74,"$377,500.00",$175.58,"2,150",$175.58,7/17/2019,8/20/2019
"1,970",2021,4,3,1,Attached,"$377,740.00",$191.75,"$377,740.00",$191.75,"1,970",$191.75,1/6/2021,3/11/2021
"1,776",2016,2,2,0,Detached,"$385,115.00",$216.84,"$377,895.00",$212.78,"1,776",$212.78,10/20/2015,1/27/2017
"2,563",2016,4,3,1,Attached,"$377,900.00",$147.44,"$377,900.00",$147.44,"2,163",$147.44,4/15/2016,2/7/2017
"2,865",2007,4,4,0,Detached,"$379,900.00",$132.60,"$377,950.00",$131.92,"2,865",$131.92,3/15/2012,6/8/2012
"3,178",2008,5,3,0,Detached,"$377,990.00",$118.94,"$377,990.00",$118.94,"3,178",$118.94,3/31/2008,5/30/2008
"2,601",2019,3,3,1,Attached,"$379,900.00",$146.06,"$378,000.00",$145.33,"2,601",$145.33,6/22/2020,1/7/2021
"1,803",2013,2,2,0,Detached,"$380,000.00",$210.76,"$378,000.00",$209.65,"1,803",$209.65,5/12/2016,6/24/2016
"2,771",1999,4,3,0,Detached,"$385,000.00",$138.94,"$378,000.00",$136.41,"2,771",$136.41,4/14/2015,6/22/2015
"2,415",2014,3,2,1,Detached,"$389,000.00",$161.08,"$378,000.00",$156.52,"2,415",$156.52,11/10/2017,1/22/2018
"3,614",1997,4,2,1,Detached,"$379,000.00",$104.87,"$378,000.00",$104.59,"3,614",$104.59,5/16/2003,8/29/2003
"2,650",1998,4,2,1,Detached,"$385,000.00",$145.28,"$378,000.00",$142.64,"2,650",$142.64,12/11/2019,3/17/2020
"2,798",1995,4,3,0,Detached,"$375,000.00",$134.02,"$378,000.00",$135.10,"2,798",$135.10,6/3/2016,7/8/2016
"2,512",1996,3,2,1,Detached,"$385,000.00",$153.26,"$378,000.00",$150.48,"2,512",$150.48,12/2/2019,1/16/2020
"3,062",2005,4,3,0,Detached,"$374,800.00",$122.40,"$378,000.00",$123.45,"3,062",$123.45,6/10/2016,7/20/2016
"3,303",2004,4,3,1,Detached,"$388,397.00",$117.59,"$378,000.00",$114.44,"3,303",$114.44,8/31/2004,12/1/2004
"3,497",2004,5,3,0,Detached,"$399,000.00",$114.10,"$378,000.00",$108.09,"3,497",$108.09,8/7/2012,10/31/2012
"2,901",2000,4,3,0,Detached,"$384,900.00",$132.68,"$378,000.00",$130.30,"2,901",$130.30,1/4/2006,4/10/2006
"3,267",2009,5,4,0,Detached,"$411,990.00",$126.11,"$378,000.00",$115.70,"3,267",$115.70,8/1/2009,11/23/2009
"3,686",2011,5,3,0,Detached,"$374,900.00",$101.71,"$378,000.00",$102.55,"3,686",$102.55,7/16/2014,8/29/2014
"3,151",2006,5,3,1,Detached,"$389,900.00",$123.74,"$378,000.00",$119.96,"3,151",$119.96,9/27/2008,5/1/2009
"3,079",2003,4,3,0,Detached,"$384,900.00",$125.01,"$378,000.00",$122.77,"3,079",$122.77,5/18/2006,7/17/2006
"2,553",2009,4,2,1,Detached,"$375,000.00",$146.89,"$378,000.00",$148.06,"2,553",$148.06,2/23/2017,4/7/2017
"2,634",2015,3,2,1,Detached,"$385,000.00",$146.17,"$378,000.00",$143.51,"2,634",$143.51,5/26/2017,7/31/2017
"2,813",2004,3,2,1,Detached,"$378,000.00",$134.38,"$378,000.00",$134.38,"2,813",$134.38,6/3/2004,2/28/2005
"3,001",2008,4,3,1,Detached,"$390,900.00",$130.26,"$378,000.00",$125.96,"3,001",$125.96,11/12/2008,7/17/2009
"2,410",2017,4,3,1,Attached,"$378,241.00",$156.95,"$378,241.00",$156.95,"2,410",$156.95,11/16/2016,6/30/2017
"2,549",2001,4,2,1,Detached,"$370,000.00",$145.15,"$378,250.00",$148.39,"2,549",$148.39,8/21/2017,10/24/2017
"2,663",2014,4,3,0,Detached,"$378,273.00",,"$378,273.00",$142.05,"2,663",$142.05,2/23/2014,7/22/2014
"3,192",2013,5,3,0,Detached,"$377,888.00",$118.39,"$378,378.00",$118.54,"3,192",$118.54,9/3/2013,3/7/2014
"2,181",1995,4,2,1,Detached,"$369,900.00",$169.60,"$378,400.00",$173.50,"2,181",$173.50,4/2/2020,5/14/2020
"2,284",2008,4,2,1,Detached,"$390,000.00",$170.75,"$378,400.00",$165.67,"2,284",$165.67,6/9/2018,9/21/2018
"2,803",2015,4,4,0,Attached,"$379,950.00",$135.55,"$378,500.00",$135.03,"2,803",$135.03,4/19/2017,10/11/2017
"2,140",2019,4,3,0,Attached,"$384,990.00",$179.90,"$378,500.00",$176.87,"2,140",$176.87,12/3/2019,2/20/2020
"2,866",1995,4,2,1,Detached,"$390,000.00",$136.08,"$378,500.00",$132.07,"2,866",$132.07,3/25/2010,6/16/2010
"4,770",2008,4,2,1,Detached,"$385,000.00",$80.71,"$378,500.00",$79.35,"3,120",$79.35,8/20/2009,10/27/2009
"1,856",2021,4,3,1,Attached,"$385,530.00",$207.72,"$378,530.00",$203.95,"1,856",$203.95,4/15/2021,7/16/2021
"1,776",2016,2,2,0,Detached,"$375,895.00",$211.65,"$378,575.00",$213.16,"1,776",$213.16,1/3/2016,8/24/2016
"2,633",2011,3,2,1,Detached,"$370,490.00",$140.71,"$378,578.00",$143.78,"2,633",$143.78,3/20/2011,8/19/2011
"2,690",2000,4,2,1,Detached,"$378,900.00",$140.86,"$378,900.00",$140.86,"2,690",$140.86,5/19/2017,6/29/2017
"3,127",2013,5,3,0,Detached,"$378,940.00",$121.18,"$378,940.00",$121.18,"3,127",$121.18,1/18/2013,5/31/2013
"1,659",2014,2,2,0,Detached,"$378,955.00",$228.42,"$378,955.00",$228.42,"1,659",$228.42,9/4/2013,12/30/2014
"3,510",2009,6,4,0,Detached,"$378,072.00",$107.71,"$378,962.00",$107.97,"3,510",$107.97,7/1/2009,9/21/2009
"3,407",2010,5,4,0,Detached,"$392,317.00",$115.15,"$378,965.00",$111.23,"3,407",$111.23,4/10/2010,5/28/2010
"2,676",2016,4,4,0,Attached,"$383,990.00",$143.49,"$378,990.00",$141.63,"2,676",$141.63,1/12/2016,4/29/2016
"2,034",2015,3,3,0,Detached,"$349,400.00",$171.78,"$378,997.00",$186.33,"2,034",$186.33,10/2/2015,4/30/2017
"2,601",2015,4,3,1,Attached,"$379,000.00",$145.71,"$379,000.00",$145.71,"2,601",$145.71,6/14/2019,8/6/2019
"2,818",2015,3,3,1,Attached,"$396,448.00",$140.68,"$379,000.00",$134.49,"2,818",$134.49,7/23/2015,8/27/2015
"3,616",1998,5,3,1,Detached,"$379,000.00",$104.81,"$379,000.00",$104.81,"3,616",$104.81,2/28/2004,5/25/2004
"3,212",2012,5,4,0,Detached,"$394,900.00",$122.95,"$379,000.00",$118.00,"3,212",$118.00,7/6/2012,11/30/2012
"3,696",1999,4,3,0,Detached,"$384,900.00",$104.14,"$379,000.00",$102.54,"3,696",$102.54,12/16/2005,1/27/2006
"3,600",1998,4,3,1,Detached,"$379,900.00",$105.53,"$379,000.00",$105.28,"3,600",$105.28,4/28/2004,8/10/2004
"2,758",1997,4,2,1,Detached,"$379,000.00",$137.42,"$379,000.00",$137.42,"2,758",$137.42,10/5/2012,2/25/2013
"2,599",2004,3,3,1,Detached,"$379,900.00",$146.17,"$379,000.00",$145.83,"2,599",$145.83,2/6/2014,3/14/2014
"2,560",2005,3,2,0,Detached,"$379,000.00",$148.05,"$379,000.00",$148.05,"2,560",$148.05,4/27/2018,6/11/2018
"3,711",2007,4,2,1,Detached,"$395,000.00",$106.44,"$379,000.00",$102.13,"3,711",$102.13,12/19/2013,4/11/2014
"3,295",2009,5,4,0,Detached,"$409,490.00",$124.28,"$379,000.00",$115.02,"3,295",$115.02,7/4/2009,1/13/2010
"2,679",1999,4,2,1,Detached,"$395,000.00",$147.44,"$379,000.00",$141.47,"2,679",$141.47,10/28/2013,6/13/2014
"3,267",2009,5,4,0,Detached,"$393,990.00",$120.60,"$379,000.00",$116.01,"3,267",$116.01,7/5/2009,1/29/2010
"3,260",2013,4,3,1,Detached,"$389,900.00",$119.60,"$379,000.00",$116.26,"3,260",$116.26,1/4/2013,5/28/2013
"1,685",2004,3,2,0,Detached,"$379,000.00",$224.93,"$379,000.00",$224.93,"1,685",$224.93,5/18/2021,8/18/2021
"3,132",2001,4,3,0,Detached,"$385,000.00",$122.92,"$379,000.00",$121.01,"3,132",$121.01,6/18/2006,8/17/2006
"2,829",2010,4,3,0,Detached,"$384,900.00",$136.06,"$379,000.00",$133.97,"2,829",$133.97,5/24/2013,6/28/2013
"3,170",2012,4,3,1,Detached,"$379,000.00",$119.56,"$379,000.00",$119.56,"3,170",$119.56,11/29/2012,5/16/2013
"1,908",2009,2,2,0,Detached,"$390,000.00",$204.40,"$379,000.00",$198.64,"1,908",$198.64,10/6/2016,11/18/2016
"2,433",2006,3,2,1,Attached,"$390,000.00",$160.30,"$379,050.00",$155.80,"2,433",$155.80,3/23/2018,6/5/2018
"3,510",2011,5,3,0,Detached,"$397,370.00",$113.21,"$379,176.00",$108.03,"3,510",$108.03,9/30/2011,3/12/2012
"2,178",2020,4,3,1,Attached,"$377,735.00",$173.43,"$379,180.00",$174.10,"2,178",$174.10,11/12/2019,5/29/2020
"2,875",2005,4,4,1,Detached,"$375,900.00",$130.75,"$379,250.00",$131.91,"2,875",$131.91,4/26/2005,6/3/2005
